Device_ID,IMEI NUMBERS,SIM CCID,"Burnin Test
Start date ","Burnin Test
End date ", HardWare Version, SoftWare Version,Temperature,Humidity,Luminosity, Latitute, Longitute,battery_value,message_counter,Burnin Test,Device Twins Config,Device Twins Test,Switch Test,Battery Status,Remarks,Wi-Fi SSID,Wi-Fi Password
67510B9E65,862044068936207,8944501611211679252F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,27.5,74.5,15,13.03258,77.62779,73,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E66,862044068940639,8944501611211689632F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,28.1,73.5,15,13.03245,77.62784,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E67,862044068913933,8944501611211924328F,05-01-2024 12:22,05-01-2024 22:22,1,2.4,28,73.5,15,13.03256,77.62782,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E68,862044068912414,8944501611211685333F,05-01-2024 11:16,05-01-2024 21:16,1,2.4,28,74.5,15,13.03436,77.62836,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E69,862044068912463,8944501611211685309F,05-01-2024 09:25,05-01-2024 19:25,1,2.4,27.5,73,15,13.03248,77.62769,70,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E6A,862044068873640,8944501611211916860F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,27.6,71.5,15,13.03259,77.62778,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E6B,862044068957328,8944501611211919187F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,28.1,71.5,15,13.03246,77.62774,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E6C,862044068954945,8944501611211699219F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,28.3,71.5,15,13.03245,77.62781,79,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E6D,862044068951974,8944501611211697817F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,27.4,72,15,13.03257,77.62769,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E6E,862044068876676,8944501611211908263F,05-01-2024 12:22,05-01-2024 22:22,1,2.4,28.1,71,15,13.03265,77.62769,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E6F,862044068882120,8944501611211923288F,05-01-2024 11:16,05-01-2024 21:16,1,2.4,28.1,70.5,15,13.03266,77.62762,79,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E70,862044068927271,8944501611211693766F,05-01-2024 09:25,05-01-2024 19:25,1,2.4,27.8,71,15,13.03279,77.62822,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E71,862044068954366,8944501611211699391F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,28.8,71.5,15,13.03272,77.62757,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E72,862044068940399,8944501611211689582F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,28.1,71.5,15,13.03256,77.62802,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E73,862044068933501,8944501611211681191F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,27.3,71,15,13.03282,77.62845,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E74,862044068940985,8944501611211906531F,05-01-2024 12:22,05-01-2024 22:22,1,2.4,28,70.5,15,13.03256,77.62818,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E75,862044068962997,8944501611211682553F,05-01-2024 11:16,05-01-2024 21:16,1,2.4,28.3,73.5,15,13.03255,77.62788,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E76,862044068960991,8944501611211684864F,05-01-2024 09:25,05-01-2024 19:25,1,2.4,28.1,73.5,15,13.03269,77.62851,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E77,862044068962906,8944501611211682538F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,27.4,72,15,13.03268,77.62776,70,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E78,862044068928279,8944501611211675227F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,27.9,73.5,15,13.03436,77.62836,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E79,862044068919732,8944501611211918395F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,27.8,73.5,15,13.03252,77.62781,78,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E7A,862044068951909,8944501611211697791F,05-01-2024 12:22,05-01-2024 22:22,1,2.4,27.9,74,15,13.03244,77.6278,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E7B,862044068873715,8944501611211916845F,05-01-2024 11:16,05-01-2024 21:16,1,2.4,27.9,74,15,13.03248,77.62777,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E7D,862044068924898,8944501611211922645F,05-01-2024 09:25,05-01-2024 19:25,1,2.4,27.9,74,15,13.03239,77.62821,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E7E,862044068873830,8944501611211916837F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,28,73.5,15,13.0326,77.62766,76,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E7F,862044068958144,8944501611211698179F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,28.2,73.5,15,13.03271,77.62758,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E80,862044068917082,8944501611211901417F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,27.9,73.5,15,13.03247,77.62795,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E81,862044068958490,8944501611211923445F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,27.5,73.5,15,13.03255,77.62779,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E82,862044068940621,8944501611211689657F,05-01-2024 12:22,05-01-2024 22:22,1,2.4,28,73,15,13.03257,77.62778,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E83,862044068871222,8944501611211921886F,05-01-2024 11:16,05-01-2024 21:16,1,2.4,28.2,71.5,15,13.03189,77.62826,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E84,862044068954440,8944501611211699458F,05-01-2024 09:25,05-01-2024 19:25,1,2.4,28,73,15,13.03244,77.62773,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E85,862044068946099,8944501611211917371F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,28.6,72.3,15,13.03246,77.62786,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E87,862044068887491,8944501611211682249F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,28,70.5,15,13.03255,77.62779,78,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E88,862044068919716,8944501611211918403F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,28.5,72.5,15,13.03248,77.62781,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E89,862044068960942,8944501611211684849F,05-01-2024 12:22,05-01-2024 22:22,1,2.4,28.1,71,15,13.03249,77.62787,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E8A,862044068951370,8944501611211697767F,05-01-2024 11:16,05-01-2024 21:16,1,2.4,28.4,73,15,13.03261,77.62765,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E8B,862044068872782,8944501611211923304F,05-01-2024 09:25,05-01-2024 19:25,1,2.4,27.8,72,15,13.03245,77.62777,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E8C,862044068938856,8944501611211690341F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,27.6,71,15,13.03261,77.62774,75,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E8D,862044068928410,8944501611211675243F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,27.8,71.5,15,13.03255,77.62776,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E8E,862044068933410,8944501611211681100F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,28,72,15,13.03257,77.62778,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9E99,862044068893424,8944501611211107775F,05-01-2024 12:22,05-01-2024 22:22,1,2.4,28.3,70.5,15,13.03258,77.62776,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EA0,862044068929202,8944501611211691422F,05-01-2024 11:16,05-01-2024 21:16,1,2.4,28.2,73,15,13.03121,77.6279,70,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EA1,862044068904320,8944501611211687487F,05-01-2024 09:25,05-01-2024 19:25,1,2.4,25.8,72.5,15,13.03232,77.62761,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EA2,862044068932289,8944501611211678031F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,25.3,72,15,13.03292,77.62824,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EA3,862044068877112,8944501611211907703F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,25.2,73,15,13.0325,77.62768,70,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EA4,862044068890594,8944501611211675870F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,24.8,71.5,15,13.03264,77.62768,78,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EA5,862044068872121,8944501611211690077F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,25.4,71,15,13.03287,77.62819,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EA6,862044068938948,8944501611211907224F,05-01-2024 12:22,05-01-2024 22:22,1,2.4,25,70.5,15,13.03269,77.62822,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EA7,862044068938922,8944501611211907208F,05-01-2024 11:16,05-01-2024 21:16,1,2.4,25.1,72,15,13.03257,77.62768,92,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EA8,862044068931125,8944501611211691075F,05-01-2024 09:25,05-01-2024 19:25,1,2.4,25,71,15,13.03263,77.62818,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EA9,862044068911796,8944501611211924039F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,25.7,70.5,15,13.03264,77.62773,71,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EAB,862044068882427,8944501611211108013F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,24.9,70.5,15,13.03245,77.62773,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EAC,862044068877484,8944501611211675524F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,25.5,71.5,15,13.03278,77.6282,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EAD,862044068936199,8944501611211680565F,05-01-2024 12:22,05-01-2024 22:22,1,2.4,25.3,70,15,13.03247,77.62781,77,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EAE,862044068882344,8944501611211108849F,05-01-2024 11:16,05-01-2024 21:16,1,2.4,25.1,71,15,13.0322,77.628,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EAF,862044068929160,8944501611211691349F,05-01-2024 09:25,05-01-2024 19:25,1,2.4,25.5,71.5,15,13.03266,77.62768,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EB0,862044068939797,8944501611211690648F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,25.9,72,15,13.0326,77.62765,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EB1,862044068888705,8944501611211903041F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,25.4,71.5,15,13.03273,77.62828,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EB2,862044068870224,8944501611211906747F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,25.5,74.5,15,13.03268,77.62764,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EB3,862044068942379,8944501611211916431F,05-01-2024 12:22,05-01-2024 22:22,1,2.4,25.7,74,15,13.03264,77.62781,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EB4,862044068925010,8944501611211676506F,05-01-2024 11:16,05-01-2024 21:16,1,2.4,25.6,75.5,15,13.03273,77.62774,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EB5,862044068882310,8944501611211109003F,05-01-2024 09:25,05-01-2024 19:25,1,2.4,25,74,15,13.03293,77.62812,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EB6,862044068928741,8944501611211678502F,05-01-2024 13:49,05-01-2024 23:49,1,2.4,25.2,74.5,15,13.03253,77.62775,78,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EB7,862044068914311,8944501611211905194F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25,74.8,15,13.03263,77.62782,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EB8,862044068929335,8944501611211691380F,06-01-2024 12:22,06-01-2024 22:22,1,2.4,24.7,74,15,13.03262,77.62781,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EB9,862044068959720,8944501611211788368F,06-01-2024 11:16,06-01-2024 21:16,1,2.4,25.3,75.5,15,13.03241,77.62771,73,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EBB,862044068927461,8944501611211676688F,06-01-2024 09:25,06-01-2024 19:25,1,2.4,25.4,75,15,13.03254,77.62802,78,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EBC,862044068939714,8944501611211690564F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.4,73,15,13.03254,77.62786,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EBD,862044068929111,8944501611211691414F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.6,72.5,15,13.03255,77.6279,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EBE,862044068947139,8944501611211692073F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.5,74.8,15,13.03252,77.62787,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EC0,862044068960090,8944501611211788582F,06-01-2024 12:22,06-01-2024 22:22,1,2.4,25.4,70.5,15,13.03257,77.62778,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EC1,862044068934111,8944501611211696793F,06-01-2024 11:16,06-01-2024 21:16,1,2.4,25.6,69.5,15,13.03255,77.62774,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EC2,862044068932362,8944501611211678023F,06-01-2024 09:25,06-01-2024 19:25,1,2.4,25.4,71,15,13.03282,77.62742,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EC3,862044068962344,8944501611211677272F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.4,70,15,13.03436,77.62836,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EC4,862044068888770,8944501611211686885F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,24.6,70.5,15,13.03252,77.6279,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EC5,862044068875835,8944501611211691836F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.8,70.5,15,13.03233,77.62755,79,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EC6,862044068940241,8944501611211690580F,06-01-2024 12:22,06-01-2024 22:22,1,2.4,25,71,15,13.03274,77.62804,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EC7,862044068941389,8944501611211108526F,06-01-2024 11:16,06-01-2024 21:16,1,2.4,26.1,70,15,13.0325,77.62766,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EC8,862044068928873,8944501611211678361F,06-01-2024 09:25,06-01-2024 19:25,1,2.4,28.1,70.5,15,13.03259,77.62766,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EC9,862044068875850,8944501611211691760F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,28.5,69.5,15,13.03255,77.62771,71,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ECA,862044068872741,8944501611211108492F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,26.8,71,15,13.03259,77.62765,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ECB,862044068950075,8944501611211108575F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,28.4,70.5,15,13.03254,77.62772,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ECC,862044068960025,8944501611211788194F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,28.1,70,15,13.03248,77.62782,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ECD,862044068871966,8944501611211690051F,06-01-2024 12:22,06-01-2024 22:22,1,2.4,28.6,71,15,13.0326,77.62774,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ECE,862044068959928,8944501611211788186F,06-01-2024 11:16,06-01-2024 21:16,1,2.4,28.2,70.5,15,13.0327,77.62764,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ECF,862044068871982,8944501611211690010F,06-01-2024 09:25,06-01-2024 19:25,1,2.4,28.4,70.5,15,13.03275,77.62817,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ED0,862044068926083,8944501611211913826F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.8,71,15,13.03302,77.62826,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ED1,862044068893689,8944501611211909584F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,26,70.5,15,13.03264,77.62787,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ED2,862044068913602,8944501611211685697F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.3,70.5,15,13.03247,77.62787,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ED3,862044068893200,8944501611211908867F,06-01-2024 12:22,06-01-2024 22:22,1,2.4,26.1,69.5,15,13.03121,77.6279,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ED4,862044068904221,8944501611211687339F,06-01-2024 11:16,06-01-2024 21:16,1,2.4,25.8,69.5,15,13.03261,77.62784,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ED5,862044068888002,8944501611211900633F,06-01-2024 09:25,06-01-2024 19:25,1,2.4,26.4,70,15,13.03272,77.62776,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ED6,862044068936280,8944501611211679427F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.6,69,15,13.03263,77.62761,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ED7,862044068872857,8944501611211676365F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,27,69,15,13.03253,77.62772,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ED8,862044068931034,8944501611211908693F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,27,70,15,13.03251,77.62803,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9ED9,862044068913230,8944501611211905350F,06-01-2024 12:22,06-01-2024 22:22,1,2.4,26.7,74,15,13.03246,77.62776,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EDA,862044068931851,8944501611211904379F,06-01-2024 11:16,06-01-2024 21:16,1,2.4,26.7,72.5,15,13.0325,77.62787,81,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EDB,862044068953756,8944501611211913289F,06-01-2024 09:25,06-01-2024 19:25,1,2.4,27.2,73.5,15,13.03258,77.62776,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EDC,862044068922090,8944501611211677819F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,24.7,73.5,15,13.03255,77.62788,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EDD,862044068912836,8944501611211905483F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,26.7,73,15,13.0332,77.62831,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EDF,862044068875017,8944501611211692586F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,26.9,72,15,13.03244,77.62784,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EE0,862044068927297,8944501611211908172F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,26.4,71.5,15,13.0326,77.62778,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EE1,862044068898126,8944501611211909022F,06-01-2024 12:22,06-01-2024 22:22,1,2.4,26.4,73,15,13.03254,77.62784,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EE2,862044068893770,8944501611211909881F,06-01-2024 11:16,06-01-2024 21:16,1,2.4,27.5,73,15,13.03268,77.62775,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EE3,862044068913131,8944501611211905400F,06-01-2024 09:25,06-01-2024 19:25,1,2.4,26.7,73,15,13.0326,77.62797,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EE4,862044068910384,8944501611211905699F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,26.7,72.5,15,13.03252,77.62784,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EE5,862044068927883,8944501611211675177F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,26.7,71,15,13.03253,77.62787,77,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EE6,862044068942932,8944501611211916340F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,27.2,70.5,15,13.0325,77.62784,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EE7,862044068916852,8944501611211900682F,06-01-2024 12:22,06-01-2024 22:22,1,2.4,26.6,72,15,13.0327,77.62768,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EE8,862044068932511,8944501611211917546F,06-01-2024 11:16,06-01-2024 21:16,1,2.4,25.5,72,15,13.0326,77.62766,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EE9,862044068928832,8944501611211678510F,06-01-2024 09:25,06-01-2024 19:25,1,2.4,25.2,73,15,13.03252,77.62822,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EEA,862044068881551,8944501611211689111F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.3,73.5,15,13.03275,77.62753,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EEB,862044068929350,8944501611211691406F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.8,73,15,13.03258,77.62795,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EEC,862044068929236,8944501611211691281F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.6,73,15,13.03264,77.6277,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EED,862044068902720,8944501611211920615F,06-01-2024 12:22,06-01-2024 22:22,1,2.4,26.2,72.5,15,13.03255,77.62774,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EEE,862044068881007,8944501611211109466F,06-01-2024 11:16,06-01-2024 21:16,1,2.4,25.6,71.8,15,13.03436,77.62836,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EEF,862044068886212,8944501611211901805F,06-01-2024 09:25,06-01-2024 19:25,1,2.4,26,72.5,15,13.0327,77.6283,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EF1,862044068955645,8944501611211687792F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.2,71.5,15,13.03288,77.62813,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EF2,862044068932958,8944501611211908420F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.3,71,15,13.03261,77.62774,76,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EF3,862044068913057,8944501611211905186F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.4,70.5,15,13.03246,77.62788,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EF4,862044068873012,8944501611211676340F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,25.4,70.5,15,13.03237,77.62785,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EF5,862044068945885,8944501611211697171F,06-01-2024 12:22,06-01-2024 22:22,1,2.4,25.1,71,15,13.0326,77.62774,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EF6,862044068870356,8944501611211906770F,06-01-2024 11:16,06-01-2024 21:16,1,2.4,25.5,72,15,13.03436,77.62836,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EF7,862044068918015,8944501611211900054F,06-01-2024 09:25,06-01-2024 19:25,1,2.4,25.7,72.5,15,13.03258,77.62776,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B9EF8,862044068938468,8944501611211108369F,06-01-2024 13:49,06-01-2024 23:49,1,2.4,26,71,15,13.03251,77.62785,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
